"job_title_short","job_title","name","job_country","salary_year_avg","skills"
"Data Analyst","BI Data Analyst IV","Kern Health Systems","United States","115791.5","sql"
"Data Analyst","BI Data Analyst IV","Kern Health Systems","United States","115791.5","sas"
"Data Analyst","BI Data Analyst IV","Kern Health Systems","United States","115791.5","excel"
"Data Analyst","BI Data Analyst IV","Kern Health Systems","United States","115791.5","sas"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","sql"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","python"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","r"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","excel"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","tableau"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","word"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","powerpoint"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","outlook"
"Data Analyst","Data Analyst - DHS Clearance Required Remote / Telecommute Jobs","Redwood Strategy Group","United States","85000.0","visio"
"Data Analyst","Data Analyst","Kaye/Bassman International","United States","62500.0","sql"
"Data Analyst","Data Analyst","Kaye/Bassman International","United States","62500.0","excel"
"Data Analyst","Data Analyst","Kaye/Bassman International","United States","62500.0","sheets"
"Data Analyst","Data Analyst","Kaye/Bassman International","United States","62500.0","github"
"Data Analyst","Data Analyst","Kaye/Bassman International","United States","62500.0","smartsheet"
"Data Analyst","Healthcare Data Analyst","Vatica Health","United States","87500.0","sql"
"Data Analyst","Healthcare Data Analyst","Vatica Health","United States","87500.0","go"
"Data Analyst","Healthcare Data Analyst","Vatica Health","United States","87500.0","excel"
"Data Analyst","Healthcare Data Analyst","Vatica Health","United States","87500.0","tableau"
"Data Analyst","Healthcare Data Analyst","Vatica Health","United States","87500.0","powerpoint"
"Data Analyst","Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","United States","152221.5","sql"
"Data Analyst","Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","United States","152221.5","r"
"Data Analyst","Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","United States","152221.5","go"
"Data Analyst","Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","United States","152221.5","databricks"
"Data Analyst","Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","United States","152221.5","tableau"
"Data Analyst","Management & Program Analyst (Data Analytics)","US Patent and Trademark Office","United States","152221.5","alteryx"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","sql"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","python"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","r"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","pandas"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","numpy"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","scikit-learn"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","tableau"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","power bi"
"Data Analyst","Data Analyst","Cherry Bekaert Advisory, LLC","United States","106562.5","alteryx"
"Data Analyst","Data Manager","Insight Global","United States","140000.0","nosql"
"Data Analyst","Business Data Analyst","Scaleai","United States","100000.0","sql"
"Data Analyst","Business Data Analyst","Scaleai","United States","100000.0","python"
"Data Analyst","Business Data Analyst","Scaleai","United States","100000.0","tableau"
"Data Analyst","Medicaid Data Analyst","Apex Systems","United States","110000.0","sql"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","sql"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","python"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","r"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","redshift"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","snowflake"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","tableau"
"Data Analyst","Data Analyst - Remote | WFH","Get It Recruit - Technology","United States","79968.0","looker"
"Data Analyst","Jr. Marketing Data Analyst- Ecommerce","Aquent Studios","United States","65000.0","sql"
"Data Analyst","Jr. Marketing Data Analyst- Ecommerce","Aquent Studios","United States","65000.0","excel"
"Data Analyst","Jr. Marketing Data Analyst- Ecommerce","Aquent Studios","United States","65000.0","tableau"
"Data Analyst","Data & Analytics Analyst - Virtual, USA","Diversified","United States","69500.0","sql"
"Data Analyst","Data & Analytics Analyst - Virtual, USA","Diversified","United States","69500.0","python"
"Data Analyst","Data & Analytics Analyst - Virtual, USA","Diversified","United States","69500.0","power bi"
"Data Analyst","Data Analyst","Jobot","United States","95000.0","power bi"
"Data Analyst","Data Analyst","Jobot","United States","95000.0","dax"
"Data Analyst","Data Analyst","Jobot","United States","95000.0","microstrategy"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","sql"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","python"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","r"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","azure"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","databricks"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","aws"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","pandas"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","pyspark"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","jupyter"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","excel"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","tableau"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","power bi"
"Data Analyst","Associate Director- Data Insights","AT&T","United States","255829.5","powerpoint"
"Data Analyst","Claims Data Analyst - 208554","Medix Technology","United States","80000.0","sql"
"Data Analyst","Claims Data Analyst - 208554","Medix Technology","United States","80000.0","tableau"
"Data Analyst","Claims Data Analyst - 208554","Medix Technology","United States","80000.0","power bi"
"Data Analyst","Claims Data Analyst - 208554","Medix Technology","United States","80000.0","alteryx"
"Data Analyst","Data Analyst (QA)","Insight Global","United States","95680.0","excel"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","sql"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","python"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","r"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","sas"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","matlab"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","pandas"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","tableau"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","looker"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","165000.0","sas"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","sql"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","python"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","r"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","sas"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","excel"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","tableau"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","power bi"
"Data Analyst","Data Scientist Analyst","ALTA IT Services","United States","145000.0","sas"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","sql"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","python"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","r"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","sas"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","tableau"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","sas"
"Data Analyst","Behavioral Health Data Analyst","ICF","United States","114805.0","spss"
"Data Analyst","Sr. Business Analyst/Data Analyst","CBRE","United States","80000.0","excel"
"Data Analyst","Sr. Business Analyst/Data Analyst","CBRE","United States","80000.0","power bi"
"Data Analyst","Sr. Business Analyst/Data Analyst","CBRE","United States","80000.0","alteryx"
"Data Analyst","Data Analyst","IBM","United States","111500.0","sql"
"Data Analyst","Data Analyst","IBM","United States","111500.0","python"
"Data Analyst","Data Analyst","IBM","United States","111500.0","azure"
"Data Analyst","Data Analyst","IBM","United States","111500.0","ibm cloud"
"Data Analyst","Data Analyst","IBM","United States","111500.0","tableau"
"Data Analyst","Data Analyst","IBM","United States","111500.0","jira"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","110000.0","excel"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","sql"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","go"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","excel"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","tableau"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","word"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","kubernetes"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","jira"
"Data Analyst","Business Intelligence Data Analyst","LAI","United States","120000.0","confluence"
"Data Analyst","Data Analyst","Insight Global","United States","110000.0","sql"
"Data Analyst","Data Analyst","Insight Global","United States","110000.0","aws"
"Data Analyst","Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","United States","119908.0","python"
"Data Analyst","Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","United States","119908.0","vba"
"Data Analyst","Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","United States","119908.0","tableau"
"Data Analyst","Risk Data Analyst","US Development Finance Corporation (formerly Overseas Private Investment Corporation)","United States","119908.0","power bi"
"Data Analyst","Research Data Analyst","Health Choice Network","United States","75000.0","sql"
"Data Analyst","Research Data Analyst","Health Choice Network","United States","75000.0","sql server"
"Data Analyst","Research Data Analyst","Health Choice Network","United States","75000.0","word"
"Data Analyst","Data Analyst","Convergenz","United States","110000.0","sql"
"Data Analyst","Data Analyst","Convergenz","United States","110000.0","r"
"Data Analyst","Data Analyst","Convergenz","United States","110000.0","sas"
"Data Analyst","Data Analyst","Convergenz","United States","110000.0","tableau"
"Data Analyst","Data Analyst","Convergenz","United States","110000.0","power bi"
"Data Analyst","Data Analyst","Convergenz","United States","110000.0","sas"
"Data Analyst","Data Analyst - Investment Management","InvestM Technology LLC","United States","100000.0","sql"
"Data Analyst","Data Analyst - Investment Management","InvestM Technology LLC","United States","100000.0","python"
"Data Analyst","Data Analyst - Investment Management","InvestM Technology LLC","United States","100000.0","java"
"Data Analyst","Data Analyst - Investment Management","InvestM Technology LLC","United States","100000.0","r"
"Data Analyst","Data Analyst - Investment Management","InvestM Technology LLC","United States","100000.0","tableau"
"Data Analyst","Data Analyst - Investment Management","InvestM Technology LLC","United States","100000.0","power bi"
"Data Analyst","Medicare Compliance Data Analyst","Get It Recruit - Healthcare","United States","73631.0","sql"
"Data Analyst","Medicare Compliance Data Analyst","Get It Recruit - Healthcare","United States","73631.0","excel"
"Data Analyst","Medicare Compliance Data Analyst","Get It Recruit - Healthcare","United States","73631.0","powerpoint"
"Data Analyst","Medicare Compliance Data Analyst","Get It Recruit - Healthcare","United States","73631.0","alteryx"
"Data Analyst","Clinical Data Analyst (Entry to Mid Level)","Allied Technologies & Consulting","United States","48500.0","excel"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","sql"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","python"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","go"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","snowflake"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","pandas"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","numpy"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","excel"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","tableau"
"Data Analyst","Principal Data Analyst","SmartAsset","United States","186000.0","gitlab"
"Data Analyst","QNXT/TriZetto Data Analyst","Medasource","United States","115000.0","sql"
"Data Analyst","QNXT/TriZetto Data Analyst","Medasource","United States","115000.0","sql server"
"Data Analyst","QNXT/TriZetto Data Analyst","Medasource","United States","115000.0","azure"
"Data Analyst","QNXT/TriZetto Data Analyst","Medasource","United States","115000.0","excel"
"Data Analyst","Healthcare Quality Data Analyst","Insight Global Healthcare","United States","100000.0","excel"
"Data Analyst","Healthcare Quality Data Analyst","Insight Global Healthcare","United States","100000.0","tableau"
"Data Analyst","Healthcare Quality Data Analyst","Insight Global Healthcare","United States","100000.0","qlik"
"Data Analyst","Healthcare Quality Data Analyst","Insight Global Healthcare","United States","100000.0","powerpoint"
"Data Analyst","Data Analyst","Insight Global","Sudan","87500.0","sql"
"Data Analyst","Data Analyst","Insight Global","Sudan","87500.0","c#"
"Data Analyst","Data Analyst","Insight Global","Sudan","87500.0","sql server"
"Data Analyst","Data Analyst","Insight Global","Sudan","87500.0","excel"
"Data Analyst","Data Analyst","Insight Global","Sudan","87500.0","flow"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","sql"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","python"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","r"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","ruby"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","ruby"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","excel"
"Data Analyst","Data Analyst","Bluesight","Sudan","72500.0","sheets"
"Data Analyst","Data Analyst, Marketing","Pinterest Job Advertisements","United States","232423.0","sql"
"Data Analyst","Data Analyst, Marketing","Pinterest Job Advertisements","United States","232423.0","python"
"Data Analyst","Data Analyst, Marketing","Pinterest Job Advertisements","United States","232423.0","r"
"Data Analyst","Data Analyst, Marketing","Pinterest Job Advertisements","United States","232423.0","hadoop"
"Data Analyst","Data Analyst, Marketing","Pinterest Job Advertisements","United States","232423.0","tableau"
"Data Analyst","Sr Data Analyst - Remote","UnitedHealthcare","United States","126000.0","sql"
"Data Analyst","Sr Data Analyst - Remote","UnitedHealthcare","United States","126000.0","sql server"
"Data Analyst","Sr Data Analyst - Remote","UnitedHealthcare","United States","126000.0","ssis"
"Data Analyst","Sr Data Analyst - Remote","UnitedHealthcare","United States","126000.0","ssrs"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","95000.0","sql"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","95000.0","oracle"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","95000.0","tableau"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","95000.0","power bi"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","112661.0","sql"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","112661.0","python"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","112661.0","tableau"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","sql"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","java"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","c++"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","c#"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","c"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","sql server"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","oracle"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","excel"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","tableau"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","qlik"
"Data Analyst","Tableau Data Analyst","SAIC","United States","100000.5","visio"
"Data Analyst","Data Analyst","Get It Recruit - Marketing","United States","75566.0","sql"
"Data Analyst","Data Analyst","Get It Recruit - Marketing","United States","75566.0","tableau"
"Data Analyst","Data Analyst","Get It Recruit - Marketing","United States","75566.0","power bi"
"Data Analyst","Data Analyst","Get It Recruit - Marketing","United States","75566.0","looker"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","sas"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","excel"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","sas"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","word"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","spreadsheet"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","powerpoint"
"Data Analyst","Health Information Management Data Analyst III","Health Plan of San Mateo","United States","104106.5","outlook"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","90000.0","sql"
"Data Analyst","Data Analyst","Get It Recruit - Finance","United States","90000.0","python"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","sql"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","python"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","vba"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","excel"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","power bi"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","dax"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","ssis"
"Data Analyst","Data Analyst - Remote","Cava Connect","United States","110000.0","ssrs"
"Data Analyst","Data Analyst","New World Now LLC","United States","80000.0","sql"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","sql"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","python"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","r"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","excel"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","tableau"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","sharepoint"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","jira"
"Data Analyst","Junior Data Analyst","Coders Data","United States","80000.0","confluence"
"Data Analyst","Data Analyst","Amplified Sourcing","United States","70000.0","sql"
"Data Analyst","Data Analyst","Amplified Sourcing","United States","70000.0","python"
"Data Analyst","Data Analyst","Amplified Sourcing","United States","70000.0","r"
"Data Analyst","Data Analyst","Amplified Sourcing","United States","70000.0","sas"
"Data Analyst","Data Analyst","Amplified Sourcing","United States","70000.0","sas"
"Data Analyst","Data Analyst","LHH","United States","100000.0","sql"
"Data Analyst","Data Analyst","LHH","United States","100000.0","oracle"
"Data Analyst","Data Analyst","LHH","United States","100000.0","excel"
"Data Analyst","Data Analyst","LHH","United States","100000.0","tableau"
"Data Analyst","Data Analyst","LHH","United States","100000.0","sap"
"Data Analyst","Data Science Analyst I","Aflac, Incorporated","United States","60000.0","sql"
"Data Analyst","Data Science Analyst I","Aflac, Incorporated","United States","60000.0","python"
"Data Analyst","Data Science Analyst I","Aflac, Incorporated","United States","60000.0","r"
"Data Analyst","Data Science Analyst I","Aflac, Incorporated","United States","60000.0","excel"
"Data Analyst","Data Science Analyst I","Aflac, Incorporated","United States","60000.0","word"
"Data Analyst","Data Science Analyst I","Aflac, Incorporated","United States","60000.0","powerpoint"
"Data Analyst","Data Analyst & Dashboard Developer","Impact Genome","United States","85000.0","tableau"
"Data Analyst","Data Analyst & Dashboard Developer","Impact Genome","United States","85000.0","terminal"
"Data Analyst","Financial Data Analyst","Ali Awad Law, P.C.","United States","47500.0","sql"
"Data Analyst","Financial Data Analyst","Ali Awad Law, P.C.","United States","47500.0","excel"
"Data Analyst","System Data Analyst","Alpha Silicon","United States","130000.0","sql"
"Data Analyst","System Data Analyst","Alpha Silicon","United States","130000.0","python"
"Data Analyst","System Data Analyst","Alpha Silicon","United States","130000.0","sheets"
"Data Analyst","System Data Analyst","Alpha Silicon","United States","130000.0","flow"
"Data Analyst","Privacy Data Analyst- (remote)","Cognizant Technology Solutions","United States","97500.0","excel"
"Data Analyst","Privacy Data Analyst- (remote)","Cognizant Technology Solutions","United States","97500.0","flow"
"Data Analyst","Data Analyst","Kern Health Systems","United States","115791.5","sql"
"Data Analyst","Data Analyst","Kern Health Systems","United States","115791.5","sas"
"Data Analyst","Data Analyst","Kern Health Systems","United States","115791.5","excel"
"Data Analyst","Data Analyst","Kern Health Systems","United States","115791.5","sas"
"Data Analyst","Remote - Data Analyst - Permanent - W2","Apex Systems","United States","79000.0","sql"
"Data Analyst","Remote - Data Analyst - Permanent - W2","Apex Systems","United States","79000.0","python"
"Data Analyst","Remote - Data Analyst - Permanent - W2","Apex Systems","United States","79000.0","c++"
"Data Analyst","Remote - Data Analyst - Permanent - W2","Apex Systems","United States","79000.0","c#"
"Data Analyst","Data Analyst III (REMOTE)","Ryder System","Guam","95000.0","python"
"Data Analyst","Data Analyst III (REMOTE)","Ryder System","Guam","95000.0","azure"
"Data Analyst","Data Analyst III (REMOTE)","Ryder System","Guam","95000.0","express"
"Data Analyst","Data Analyst III (REMOTE)","Ryder System","Guam","95000.0","tableau"
"Data Analyst","Data Analyst III (REMOTE)","Ryder System","Guam","95000.0","power bi"
"Data Analyst","Data Analyst III (REMOTE)","Ryder System","Guam","95000.0","alteryx"
"Data Analyst","Research Scientist (Remote)","Center for Open Science","United States","73000.0","r"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","80000.0","sql"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","80000.0","excel"
"Data Analyst","Data Analyst","Get It Recruit - Information Technology","United States","80000.0","sheets"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","117713.0","excel"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","117713.0","tableau"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","117713.0","word"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","117713.0","powerpoint"
"Data Analyst","Data Analyst","Get It Recruit - Healthcare","United States","117713.0","ms access"
"Data Analyst","HR Data Analyst- REMOTE","Ryder System","Guam","59000.0","excel"
"Data Analyst","HR Data Analyst- REMOTE","Ryder System","Guam","59000.0","tableau"
"Data Analyst","HR Data Analyst- REMOTE","Ryder System","Guam","59000.0","word"
"Data Analyst","HR Data Analyst- REMOTE","Ryder System","Guam","59000.0","sharepoint"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","sql"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","python"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","r"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","sas"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","excel"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","sas"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","word"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","powerpoint"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","cognos"
"Data Analyst","Data Analyst","Visual Connections, LLC","United States","78000.0","webex"
"Data Analyst","Mid-Level Data Analyst","Patterned Learning AI","United States","150000.0","sql"
"Data Analyst","Mid-Level Data Analyst","Patterned Learning AI","United States","150000.0","excel"
"Data Analyst","Mid-Level Data Analyst","Patterned Learning AI","United States","150000.0","tableau"
"Data Analyst","Mid-Level Data Analyst","Patterned Learning AI","United States","150000.0","sheets"
"Data Analyst","Healthcare Data Analyst- Hybrid","UnitedHealth Group","United States","100400.0","sas"
"Data Analyst","Healthcare Data Analyst- Hybrid","UnitedHealth Group","United States","100400.0","go"
"Data Analyst","Healthcare Data Analyst- Hybrid","UnitedHealth Group","United States","100400.0","sas"
"Data Analyst","Data Analyst (Remote)","Cisco Meraki","United States","112050.0","sql"
"Data Analyst","Data Analyst (Remote)","Cisco Meraki","United States","112050.0","oracle"
"Data Analyst","Data Analyst (Remote)","Cisco Meraki","United States","112050.0","excel"
"Data Analyst","Data Analyst (Remote)","Cisco Meraki","United States","112050.0","tableau"
"Data Analyst","Data Analyst (Remote)","Cisco Meraki","United States","112050.0","looker"
"Data Analyst","Data Analyst (Remote)","Cisco Meraki","United States","112050.0","sap"
"Data Analyst","SQL Data Analyst","Citron IT, Inc.","United States","65000.0","sql"
"Data Analyst","SQL Data Analyst","Citron IT, Inc.","United States","65000.0","python"
"Data Analyst","SQL Data Analyst","Citron IT, Inc.","United States","65000.0","r"
"Data Analyst","SQL Data Analyst","Citron IT, Inc.","United States","65000.0","azure"
"Data Analyst","SQL Data Analyst","Citron IT, Inc.","United States","65000.0","tableau"
"Data Analyst","SQL Data Analyst","Citron IT, Inc.","United States","65000.0","power bi"
"Data Analyst","Junior Data Analyst","Motion Recruitment","United States","80000.0","python"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","sql"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","nosql"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","vba"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","oracle"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","hadoop"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","excel"
"Data Analyst","Data BI Analyst (Entry Level)","Patterned Learning AI","United States","65000.0","tableau"
"Data Analyst","Data Analysis & Reporting Specialist","Get It Recruit - Information Technology","United States","50500.0","excel"
"Data Analyst","Pricing Data Analyst","Get It Recruit - Finance","United States","84500.0","excel"
"Data Analyst","Pricing Data Analyst","Get It Recruit - Finance","United States","84500.0","sap"
"Data Analyst","Lead Data Analyst / SQL Developer","Robert Half","United States","117500.0","sql"
"Data Analyst","Lead Data Analyst / SQL Developer","Robert Half","United States","117500.0","python"
"Data Analyst","Lead Data Analyst / SQL Developer","Robert Half","United States","117500.0","go"
"Data Analyst","Lead Data Analyst / SQL Developer","Robert Half","United States","117500.0","c"
"Data Analyst","Lead Data Analyst / SQL Developer","Robert Half","United States","117500.0","sql server"
"Data Analyst","Budget Data Analyst (Power BI/Excel/VBA expert)","General Dynamics Information Technology","United States","83000.0","sql"
"Data Analyst","Budget Data Analyst (Power BI/Excel/VBA expert)","General Dynamics Information Technology","United States","83000.0","vba"
"Data Analyst","Budget Data Analyst (Power BI/Excel/VBA expert)","General Dynamics Information Technology","United States","83000.0","excel"
"Data Analyst","Budget Data Analyst (Power BI/Excel/VBA expert)","General Dynamics Information Technology","United States","83000.0","power bi"
"Data Analyst","Budget Data Analyst (Power BI/Excel/VBA expert)","General Dynamics Information Technology","United States","83000.0","word"
"Data Analyst","Budget Data Analyst (Power BI/Excel/VBA expert)","General Dynamics Information Technology","United States","83000.0","flow"
